PUBCHEM_CID,Inhibition_at_5_uM,Activity_Class,SMILES,MW,LogP,NumHDonors,NumHAcceptors
3239592.0,87.8,Active (Strong/Moderate),CCCCN1C(=O)C2=C(C=CS2)N=C1SCC(=O)N3CCN(CC3)C4=CC=CC=C4,442.61000000000024,3.6990000000000025,0.0,6.0
2439413.0,90.1,Active (Strong/Moderate),CCCCN1C(=O)C2=CC=CC=C2C(=N1)C(=O)N[C@@H](CCSC)C3=NC4=CC=CC=C4N3,449.5800000000002,4.297100000000003,2.0,5.0
2604369.0,98.7,Active (Strong/Moderate),CCCCN1C(=O)C2=CC=CC=C2N=C1SCC3=NC(=NC(=N3)NC4=CC=CC=C4C)N,447.56800000000015,4.3081200000000015,2.0,8.0
2918622.0,95.7,Active (Strong/Moderate),CCCCN1C(=O)C2C(N(OC2C1=O)C3=CC=CC=C3C)C4=CC=CO4,354.40600000000006,3.2346200000000023,0.0,5.0
5138677.0,90.1,Active (Strong/Moderate),CCCCN1C2=C(C(=O)N(C1=O)CC(=O)NC3=CC(=C(C=C3)OC)Cl)N(C(=N2)CO)CCC,477.94900000000024,2.3628,2.0,6.0
2998198.0,92.6,Active (Strong/Moderate),CCCCN1C2=C(C(=O)N(C1=O)CC3=NN=C(O3)C4=CC=CC=C4)N(C=N2)C5CCCC5,434.50000000000017,3.3732000000000024,0.0,6.0
2998035.0,97.9,Active (Strong/Moderate),CCCCN1C2=C(C(=O)NC1=O)N(C(=N2)CN3C(=O)C4=CC=CC=C4S3(=O)=O)CCC,445.5010000000002,1.4410999999999992,1.0,6.0
2998918.0,96.9,Active (Strong/Moderate),CCCCN1C2=C(C(=O)NC1=O)N(C(=N2)COC(=O)C3=C(ON=C3C)C)CCC,403.43900000000025,2.058239999999999,1.0,7.0
2999327.0,90.0,Active (Strong/Moderate),CCCCN1C2=C(C(=O)NC1=O)N(C(=N2)COC3=CC=C(C=C3)C#N)CCC,381.43600000000015,2.5470800000000002,1.0,5.0
2999464.0,83.8,Active (Strong/Moderate),CCCCN1C2=C(C(=O)NC1=O)N(C(=N2)CSC3=NN=C(N3CC=C)C4=CC=CC=C4)CCC,479.6100000000003,3.8332000000000024,1.0,6.0
2999252.0,86.4,Active (Strong/Moderate),CCCCN1C2=C(C(C(=O)N2)CC(=O)OCC(=O)NC3=CC=CC(=C3)C(F)(F)F)C(=O)N(C1=O)C,496.4420000000001,1.9735999999999994,2.0,6.0
653305.0,77.0,Active (Strong/Moderate),CCCCN1C2=C(N=C1SCC3=NN=C(O3)C4=CC=CC=C4)N(C(=O)N(C2=O)C)C,426.5020000000001,2.5761000000000003,0.0,7.0
1905581.0,90.1,Active (Strong/Moderate),CCCCN1C2=CC=CC=C2/C(=C/3\C(=O)N=C(S3)N4CCCCC4)/C1=O,369.49000000000024,3.6597000000000026,0.0,4.0
54683754.0,100.2,Active (Strong/Moderate),CCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCC3=CC=NC=C3)O,351.406,2.8322000000000016,2.0,4.0
4687543.0,90.2,Active (Strong/Moderate),CCCCN1C=CN=C1C(=O)C2=CC(=CC=C2)S(=O)(=O)N3CC(CC(C3)C)C,403.54800000000023,3.5808000000000026,0.0,4.0
11958669.0,77.8,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=C(C=CC(=C2)C)C)C(=O)O,362.4510000000001,3.811840000000002,2.0,5.0
11958551.0,82.8,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC(=C(C=C2)C)C)C(=O)O,362.4510000000001,3.811840000000002,2.0,5.0
11958515.0,84.2,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC(=CC=C2)Cl)C(=O)O,368.842,3.8484000000000025,2.0,5.0
11958514.0,93.8,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC=C(C=C2)C(C)C)C(=O)O,376.4780000000001,4.318400000000003,2.0,5.0
11958550.0,86.5,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC=C(C=C2)Cl)C(=O)O,368.8420000000001,3.8484000000000025,2.0,5.0
11958549.0,79.8,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC=C(C=C2)OC)C(=O)O,364.4230000000001,3.2036000000000016,2.0,6.0
11958478.0,75.9,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC=CC(=C2)C)C(=O)O,348.4240000000001,3.503420000000002,2.0,5.0
11958670.0,82.5,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC=CC(=C2)OC)C(=O)O,364.4230000000001,3.2036000000000016,2.0,6.0
11958627.0,91.9,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC=CC(=C2)OCC)C(=O)O,378.45000000000016,3.593700000000002,2.0,6.0
11958668.0,96.8,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(=NO1)CSC2=CC=CC3=CC=CC=C32)C(=O)O,384.4570000000001,4.348200000000003,2.0,5.0
4178562.0,79.3,Active (Strong/Moderate),CCCCNC(=O)C1=C(C(SC1=NC2=C(C=C(C=C2)C)C)C(=O)NC3=CC(=C(C=C3)C)S(=O)(=O)N4CCCCC4)N,597.8069999999998,4.699660000000002,3.0,7.0
4162440.0,94.1,Active (Strong/Moderate),CCCCNC(=O)C1=C(C2=C(N=CN=C2S1)N3CCC4=CC=CC=C4C3)C,380.5170000000002,4.0923200000000035,1.0,5.0
3240009.0,93.6,Active (Strong/Moderate),CCCCNC(=O)C1=C2NC(=O)C3=CC=CC=C3N2C(=S)S1,333.438,3.1016900000000014,2.0,4.0
5308932.0,89.7,Active (Strong/Moderate),CCCCNC(=O)C1=CC2=C(C=C1)S(=O)(=O)C3=CC=CC=C3C(=O)N2CC,386.4730000000001,3.0294000000000016,1.0,4.0
2224401.0,93.4,Active (Strong/Moderate),CCCCNC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2,332.425,3.0173000000000014,2.0,3.0
2205207.0,81.0,Active (Strong/Moderate),CCCCNC(=O)C1=CC=CC=C1NC(=O)CCSC2=CC=CC=C2,356.491,4.337400000000003,2.0,3.0
3241421.0,95.2,Active (Strong/Moderate),CCCCNC(=O)CCN1C(=O)C2=CC=CC=C2N(C1=O)CC(=O)N3CC(CC(C3)C)C,442.5600000000003,1.9740999999999993,1.0,4.0
3241859.0,75.4,Active (Strong/Moderate),CCCCNC(=O)CCN1C(=O)C2=CC=CC=C2N(C1=O)CC(=O)NC3=CC=CC=C3OCC,466.53800000000024,2.5069999999999997,2.0,5.0
4582945.0,78.5,Active (Strong/Moderate),CCCCNC(=O)CN1C2=C(CCC2)C(=CC1=O)C3=CC=CC=C3Cl,358.869,3.573700000000003,1.0,2.0
2403583.0,78.0,Active (Strong/Moderate),CCCCNC(=O)COC(=O)C1=CC2=C(S1)N(N=C2C)C3=CC=CC=C3,371.46200000000005,3.4685200000000025,1.0,5.0
4241812.0,91.4,Active (Strong/Moderate),CCCCNC(=O)COC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)OCCO3,448.49700000000024,2.3317000000000005,2.0,7.0
5058045.0,75.1,Active (Strong/Moderate),CCCCNC(=O)CSC1=NC2=C(S1)C=C(C=C2)NC(=O)CSC3=NN=C(N3C)COC4=CC=CC=C4C,570.7660000000002,5.051420000000004,2.0,9.0
2470910.0,81.6,Active (Strong/Moderate),CCCCNC(=S)NN(C1=CC=CC=C1)C2=CC=CC=C2,299.44300000000004,4.0039000000000025,2.0,2.0
219760.0,99.1,Active (Strong/Moderate),CCCCNC1=C2C=NN(C2=NC=N1)C3=CC=CC=C3,267.336,3.0275000000000016,1.0,4.0
2493526.0,85.5,Active (Strong/Moderate),CCCCNC1=CC=CC=C1C(=O)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N,405.47600000000006,2.3415,3.0,6.0
4004860.0,85.2,Active (Strong/Moderate),CCCCNC1=NC(=NC(=N1)C2=CC=CC=C2)N3C=CN=C3,294.362,2.936300000000001,1.0,5.0
3237452.0,83.6,Active (Strong/Moderate),CCCCNC1=NC(=NC(=N1)N(C)C2=CC=CC=C2)N3C=CN=C3,323.40400000000005,3.0372000000000012,1.0,6.0
3578284.0,87.3,Active (Strong/Moderate),CCCCNC1=NN=C(S1)SCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=CC=CC=C4C=C3,505.6910000000003,3.528500000000003,1.0,8.0
2402580.0,88.1,Active (Strong/Moderate),CCCCNS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)SCC(=O)C3=CC=C(C=C3)C#N,428.53900000000016,3.487980000000002,2.0,6.0
2414478.0,93.9,Active (Strong/Moderate),CCCCNS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)SCC(=O)C3=CC=CC=C3OC,433.5550000000002,3.624900000000002,2.0,6.0
2086934.0,97.4,Active (Strong/Moderate),CCCCNS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3=C(C=CS3)C#N,449.58300000000014,3.3052800000000016,3.0,7.0
2186453.0,100.3,Active (Strong/Moderate),CCCCNS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=C(ON=C2C3=CC=CC=C3Cl)C,447.94400000000013,4.634120000000004,2.0,5.0
2186738.0,98.3,Active (Strong/Moderate),CCCCNS(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=C(C=C(C=C2C)C)C,410.5610000000002,3.4910600000000027,2.0,4.0
660341.0,92.5,Active (Strong/Moderate),CCCCOC(=O)C(C#N)C1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=CC5=C(C=C4)OCO5,487.5600000000004,3.631180000000003,0.0,9.0
2729311.0,79.4,Active (Strong/Moderate),CCCCOC(=O)C(C)NC1=NNC(=S)NC1=O,272.33000000000004,0.9711899999999996,3.0,6.0
3237201.0,84.7,Active (Strong/Moderate),CCCCOC(=O)C1=C(NC2=C(C1C3=C(C=CC(=C3)OC)OC)C(=O)CCC2)C,399.48700000000025,4.015000000000003,1.0,6.0
6615755.0,95.9,Active (Strong/Moderate),CCCCOC(=O)C1=C(OC2=C1C=C(C=C2)NS(=O)(=O)C3=C4C=CC=C5C4=C(C=C3)NC5=O)C,478.52600000000024,5.217820000000003,2.0,6.0
4832639.0,85.8,Active (Strong/Moderate),CCCCOC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C4N2N=CC4,436.53700000000015,4.749100000000004,1.0,7.0
652550.0,91.6,Active (Strong/Moderate),CCCCOC(=O)CCN1C(=O)C2=CC=CC=C2C(=O)N1,290.319,1.4232,1.0,4.0
646323.0,78.5,Active (Strong/Moderate),CCCCOC(=O)CN1C(=O)C2=C(N=C(N2CC3=CC=CC=C3)Br)N(C1=O)C,449.30500000000006,2.0507999999999997,0.0,5.0
3236609.0,78.8,Active (Strong/Moderate),CCCCOC(=O)CSC1=C(C(C(C(=O)N1)C#N)C2=CC=CC=C2OCC)C#N,413.4990000000002,3.250160000000002,1.0,7.0
657991.0,77.1,Active (Strong/Moderate),CCCCOC(=O)N1C2=CC=CC=C2N=C1SCC(=O)N(C)C,335.42900000000014,3.001400000000001,0.0,5.0
665292.0,86.0,Active (Strong/Moderate),CCCCOC(=O)N1C2=CC=CC=C2N=C1SCC(=O)N(CC)CC,363.48300000000023,3.7816000000000027,0.0,5.0
2729327.0,78.0,Active (Strong/Moderate),CCCCOC(=O)NC(C(F)(F)F)(C(F)(F)F)NCC(C1=CC=CC=C1)O,402.33500000000004,3.656800000000002,3.0,4.0
1562700.0,82.0,Active (Strong/Moderate),CCCCOC(=O)NC1=NC(=CS1)CC(=O)OCC,286.35300000000007,2.5973000000000006,1.0,6.0
3837385.0,94.7,Active (Strong/Moderate),CCCCOC1(C(=NNC(=S)N1)C2=CC=CC=C2)C3=CC=CC=C3,339.46400000000006,3.5381000000000027,2.0,3.0
135435888.0,81.0,Active (Strong/Moderate),CCCCOC1=C(C2=C(N1)N=C(N(C2=N)CC3=CC=CO3)C4=CC=CO4)C#N,377.4040000000001,3.7957500000000026,2.0,6.0
2232224.0,99.4,Active (Strong/Moderate),CCCCOC1=CC=C(C=C1)C(=O)NC2=CC=NC=C2,270.332,3.5128000000000013,1.0,3.0
660181.0,92.8,Active (Strong/Moderate),CCCCOC1=CC=C(C=C1)C(=O)NN2C=NN=C2,260.297,1.8408999999999998,1.0,4.0
648965.0,76.0,Active (Strong/Moderate),CCCCOC1=CC=C(C=C1)C2=NN(N=N2)CC(=O)NC3=NC=C(S3)CC(=O)OCC,444.5170000000002,2.719800000000001,1.0,9.0
3119506.0,86.4,Active (Strong/Moderate),CCCCOC1=CC=C(C=C1)CNC(=O)NS(=O)(=O)C2=CC=C(C=C2)OCC,406.5040000000002,3.452300000000002,2.0,5.0
3100217.0,90.4,Active (Strong/Moderate),CCCCOC1=CC=C(C=C1)CNC(=O)NS(=O)(=O)C2=CC=C(C=C2)OCC(C)C,434.5580000000002,4.088400000000003,2.0,5.0
2059472.0,93.7,Active (Strong/Moderate),CCCCOC1=CC=C(C=C1)S(=O)(=O)N2CCCCCC2,311.4470000000001,3.430200000000002,0.0,3.0
3239781.0,88.7,Active (Strong/Moderate),CCCCOC1=CC=C(C=C1)S(=O)(=O)NC2=CN=CC=C2,306.387,3.061300000000001,1.0,4.0
663923.0,81.9,Active (Strong/Moderate),CCCCOC1=CC=CC(=C1)C(=O)N(CC2=CC=CO2)C3CCS(=O)(=O)C3,391.48900000000015,3.288000000000002,0.0,5.0
2130281.0,87.7,Active (Strong/Moderate),CCCCOC1=CC=CC=C1CN2C3=C(C=CC(=C3)C)OC2=O,311.38100000000003,4.130120000000003,0.0,3.0
2998732.0,77.4,Active (Strong/Moderate),CCCCOC1=NC2=CC=CC=C2N=C1C(C#N)S(=O)(=O)C3=CC=CC=C3,381.4570000000001,3.847280000000003,0.0,6.0
2229966.0,84.8,Active (Strong/Moderate),CCCCS(=O)(=O)NC1=CC2=C(C=C1)N(C=N2)C3CCCCC3,335.47300000000024,4.083300000000003,1.0,3.0
2227811.0,100.0,Active (Strong/Moderate),CCCCS(=O)(=O)NC1=CC=C(C=C1)CC2=CC=NC=C2,304.415,3.2142000000000017,1.0,3.0
2896162.0,80.4,Active (Strong/Moderate),CCCCS(=O)CC(COC1=CC=C(C=C1)Cl)OC(=O)C2=CC=CC=C2,394.92000000000013,4.493200000000004,0.0,4.0
135459013.0,82.4,Active (Strong/Moderate),CCCCS/C(=N/N=C/C1=CC=CC=C1O)/N,251.35500000000002,2.5741,2.0,4.0
6410136.0,87.3,Active (Strong/Moderate),CCCCSC1=NC2=C(C3=CC=CC=C3NC(O2)C(=O)C4=CC=CC=C4)N=N1,392.48400000000015,4.444100000000004,1.0,7.0
3239468.0,78.2,Active (Strong/Moderate),CCCCSCCCNC(=O)CS(=O)CC1=C(OC(=N1)C2=CC=CC(=C2)C)C,422.61600000000016,4.2467400000000035,1.0,5.0
3244405.0,81.5,Active (Strong/Moderate),CCCN(C1=CC=C(C=C1)C(C)C)S(=O)(=O)C2=C(ON=C2C)C,336.45700000000005,4.020140000000003,0.0,4.0
4883159.0,97.4,Active (Strong/Moderate),CCCN(CC1=CC2=C(C=C(C=C2)C)NC1=O)S(=O)(=O)C3=CC=CC=C3,370.4740000000001,3.4374200000000013,1.0,3.0
1290458.0,100.3,Active (Strong/Moderate),CCCN(CCC)C(=O)C1=CC(=NC2=CC=CC=C21)C3=CC4=C(C=C3)OCO4,376.4560000000002,4.892700000000005,0.0,4.0
5309749.0,86.1,Active (Strong/Moderate),CCCN(CCC)C(=O)C1=CC2=C(C=C1)S(=O)CC(=O)N2CC3=CC=CC=C3,398.5280000000002,3.603200000000003,0.0,3.0
4163426.0,90.3,Active (Strong/Moderate),CCCN(CCC)C(=O)CSC1=NC2=CC=CC=C2C(=O)N1CC3COC4=CC=CC=C4O3,467.5910000000003,3.9772000000000034,0.0,6.0
2999909.0,88.8,Active (Strong/Moderate),CCCN(CCC)C(C1=CC=CC=C1)C(=O)NC2=CC(=CC=C2)OC,340.4670000000001,4.497000000000003,1.0,3.0
569100.0,85.8,Active (Strong/Moderate),CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)N2CCCC3=CC=CC=C32,400.5440000000002,4.090300000000004,0.0,3.0
2917766.0,79.6,Active (Strong/Moderate),CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)OCC(=O)N3CCOCC3,503.6210000000004,2.9872000000000014,1.0,6.0
2931351.0,84.2,Active (Strong/Moderate),CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CS2,380.53500000000014,3.740000000000003,1.0,4.0
1213802.0,99.3,Active (Strong/Moderate),CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)COC2=CC=CC=C2,390.50500000000017,3.514800000000002,1.0,4.0
1213362.0,92.5,Active (Strong/Moderate),CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)F,414.5240000000001,3.4372000000000016,1.0,4.0
2123184.0,82.8,Active (Strong/Moderate),CCCN1C(=C(C(=O)N(C1=O)C)C2=NC(=C(S2)C(=O)C3=CC=CC=C3)C4=CC=CO4)N,436.49300000000017,3.1537000000000006,1.0,7.0
3287495.0,86.6,Active (Strong/Moderate),CCCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CN(CC3=CC=CC=C3)CC4=CC=CC=C4,431.54000000000013,3.046100000000001,0.0,4.0
652236.0,91.5,Active (Strong/Moderate),CCCN1C(=NN=C1SCC(=O)NC2=CC3=C(C=C2)OCCO3)C4=CC=CO4,400.46000000000015,3.4501000000000017,1.0,7.0
652579.0,87.1,Active (Strong/Moderate),CCCN1C(=NN=C1SCC(=O)NC2=CC=CC=C2C3=CC=CC=C3)C4=C(OC=C4)C,432.54900000000015,5.654320000000005,1.0,5.0
1249569.0,89.0,Active (Strong/Moderate),CCCN1C(=NN=N1)NCC2=CC=CC=C2OCC3=CC=C(C=C3)F,341.39000000000004,3.413300000000002,1.0,5.0
4058832.0,98.6,Active (Strong/Moderate),CCCN1C(=O)C(=C(C(=N1)[N+](=O)[O-])C(C#N)C2=NC3=CC=CC=C3S2)Cl,389.82400000000007,3.4800800000000027,0.0,7.0
2676430.0,78.8,Active (Strong/Moderate),CCCN1C(=O)C2=CC=CC=C2C(=N1)C(=O)NC3=CC=CC(=C3)C(=O)OC,365.3890000000001,2.8454000000000006,1.0,5.0
2481575.0,92.9,Active (Strong/Moderate),CCCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)N3CCN(CC3)C4=CC=CC=C4,422.5540000000002,3.2474000000000016,0.0,5.0
2574187.0,83.3,Active (Strong/Moderate),CCCN1C(=O)C2=CC=CC=C2N=C1SCC3=NOC=C3,301.371,3.086800000000001,0.0,5.0
2576673.0,84.0,Active (Strong/Moderate),CCCN1C(=O)NN=C1SCC2=CC(=O)OC3=C2C4=CC=CC=C4C=C3,367.43000000000006,3.5333000000000014,1.0,5.0
4839391.0,75.3,Active (Strong/Moderate),CCCN1C2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)N=C1CCC(=O)NC4=CC=CC=C4CC5=CC=CC=C5,546.6930000000003,4.629300000000003,1.0,5.0
54685843.0,79.2,Active (Strong/Moderate),CCCN1C2=C(CCCC2)C(=C(C1=O)C(=O)NC3=CC=C(C=C3)OC)O,356.422,3.1036000000000015,2.0,4.0
54677841.0,75.9,Active (Strong/Moderate),CCCN1C2=C(CCCC2)C(=C(C1=O)C(=O)NC3=CC=CC=C3)O,326.39599999999996,3.095000000000002,2.0,3.0
648699.0,79.4,Active (Strong/Moderate),CCCN1C2=C(N=C1SCC(=O)N3CCCC4=CC=CC=C43)N(C(=O)N(C2=O)C)C,427.5300000000001,1.9151999999999998,0.0,5.0
649970.0,97.8,Active (Strong/Moderate),CCCN1C2=C(N=C1SCC(=O)NC3=CC=CC=C3N4CCCCC4)N(C(=O)N(C2=O)C)C,470.5990000000004,2.5648,1.0,6.0
54692916.0,87.1,Active (Strong/Moderate),CCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCC3=CC(=C(C=C3)OC)OC)O,396.4430000000001,3.0643000000000016,2.0,5.0
54676687.0,80.1,Active (Strong/Moderate),CCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCC3=CC=NC=C3)O,337.37899999999996,2.4421000000000013,2.0,4.0
6412487.0,89.1,Active (Strong/Moderate),CCCN1C2=CC=CC=C2C3=C1N=C(N=N3)SC(CC)C(=O)NC4=C(C5=C(S4)CCCC5)C#N,490.65800000000036,5.710880000000005,1.0,7.0
6410354.0,98.4,Active (Strong/Moderate),CCCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)NC4=NN=C(S4)CC(=O)OCC,471.56800000000027,3.077400000000001,1.0,10.0
5308191.0,92.4,Active (Strong/Moderate),CCCN1C2=CC=CC=C2N=C1CNC3=CC=C(C=C3)Br,344.256,4.820900000000003,1.0,2.0
2998537.0,83.7,Active (Strong/Moderate),CCCN1C2=CC=CC=C2N=C1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N4CCCC4,446.9600000000002,4.136500000000003,1.0,4.0
665225.0,94.6,Active (Strong/Moderate),CCCN1C2=NC3=CC=CC=C3C=C2C(=N1)NC(=O)C4=CC=NC=C4,331.379,3.6418000000000017,1.0,4.0
3243140.0,78.9,Active (Strong/Moderate),CCCN1C=C(C2=CC=CC=C21)S(=O)(=O)CC(=O)N3CCC4=CC=CC=C43,382.4850000000001,3.4143000000000017,0.0,3.0
4128565.0,76.7,Active (Strong/Moderate),CCCN1C=C(C2=CC=CC=C21)SCC(=O)NC3=CC4=C(C=C3)OCO4,368.45800000000014,4.510800000000004,1.0,4.0
5309255.0,95.6,Active (Strong/Moderate),CCCN1CC2=C(C1=O)C(=CC=C2)C(=O)N3CCN(CC3)C4=C(C=CC(=C4)Cl)C,411.93300000000016,3.976620000000003,0.0,3.0
5308717.0,92.0,Active (Strong/Moderate),CCCN1CC2=C(C1=O)C(=CC=C2)C(=O)NC3=CC4=C(C=C3)OCCO4,352.39000000000016,3.0759000000000007,1.0,4.0
651422.0,83.5,Active (Strong/Moderate),CCCN1CCCC2=C1C=CC(=C2)CN,204.31699999999998,2.3079,1.0,2.0
9551543.0,77.3,Active (Strong/Moderate),CCCN1CCN(CC1)C(=O)CN(C2=CC=C(C=C2)C(C)C)S(=O)(=O)C3=C(N(N=C3C)C)C,475.6590000000003,2.9098400000000018,0.0,5.0
893627.0,89.3,Active (Strong/Moderate),CCCN1N=C(N=N1)NC(=O)COC2=CC=C(C=C2)C3CCCCC3,343.4310000000002,3.1483000000000008,1.0,5.0
2084150.0,86.4,Active (Strong/Moderate),CCCN1N=C(N=N1)NCC2=CC(=C(C=C2)OCC3=CC=CS3)OC,359.45500000000004,3.3443000000000014,1.0,7.0
3979675.0,100.0,Active (Strong/Moderate),CCCNC(=O)C1=CC2=C(C=C1)NC(C3C2C4CCC3C4)C5=CC=CC=C5,360.5010000000001,5.122900000000004,2.0,2.0
2205225.0,79.0,Active (Strong/Moderate),CCCNC(=O)C1=CC=CC=C1NC(=O)C2=CC=C(C=C2)CSC3=CC=CC=C3,404.5350000000001,5.371000000000005,2.0,3.0
3241453.0,82.8,Active (Strong/Moderate),CCCNC(=O)C1=CNC2=C(C1=O)C=C(C=C2)S(=O)(=O)N(C)C3=CC=C(C=C3)OCC,443.5250000000002,2.891700000000001,2.0,5.0
3197047.0,83.2,Active (Strong/Moderate),CCCNC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C3=NNN=N3,378.458,0.7935999999999992,2.0,6.0
1796009.0,85.0,Active (Strong/Moderate),CCCNC(=O)CN(C1=CC=C(C=C1)F)S(=O)(=O)C2=CC3=C(C=C2)OCCO3,408.45100000000025,2.3184000000000005,1.0,5.0
5160455.0,77.5,Active (Strong/Moderate),CCCNC(=O)COC(=O)C1=CC=CC=C1OCC2=CC=C(C=C2)Cl,361.82500000000005,3.602000000000002,1.0,4.0
3145751.0,77.4,Active (Strong/Moderate),CCCNC(=O)CSC1=NC(=CC(=N1)C(F)(F)F)C2=CC=CS2,361.41400000000004,3.8422000000000027,1.0,5.0
3654944.0,80.0,Active (Strong/Moderate),CCCNC(=O)N1CCN(CC1)C2=C(C3=C(COC(C3)(C)C)C(=N2)C(C)C)C#N,399.53900000000016,3.1695800000000016,1.0,5.0
2546975.0,95.2,Active (Strong/Moderate),CCCNC(=O)NC(=O)COC(=O)C1=CC(=C(C=C1)OC)S(=O)(=O)N2CCCC3=CC=CC=C32,489.55000000000024,2.2293000000000003,2.0,7.0
4050278.0,78.9,Active (Strong/Moderate),CCCNC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)N2C,341.4360000000001,3.9593000000000025,2.0,3.0
3156949.0,87.2,Active (Strong/Moderate),CCCNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)N2CCN(CC2)C3=CC=C(C=C3)OC,445.58500000000026,2.664900000000001,1.0,5.0
647864.0,81.8,Active (Strong/Moderate),CCCNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NC2=CC3=C(C=C2)OCO3,390.4610000000001,2.674900000000001,2.0,5.0
649448.0,76.8,Active (Strong/Moderate),CCCNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NCC2=CN=CC=C2,361.46700000000004,2.0189,2.0,4.0
1630803.0,85.3,Active (Strong/Moderate),CCCNS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=N2,319.386,2.0221999999999998,2.0,4.0
1630801.0,97.6,Active (Strong/Moderate),CCCNS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CN=CC=C2,319.386,2.0221999999999998,2.0,4.0
4883297.0,89.0,Active (Strong/Moderate),CCCNS(=O)(=O)C1=CC=CC(=C1)C(=O)NC2CCCC3=CC=CC=C23,372.4900000000002,3.1823000000000023,2.0,3.0
645381.0,77.7,Active (Strong/Moderate),CCCOC(=O)C1=C(NC2=C(C1C3=C(C=CC(=C3)OC)OC)C(=O)CCC2)C,385.46000000000026,3.624900000000003,1.0,6.0
2882071.0,79.7,Active (Strong/Moderate),CCCOC(=O)C1=C(NC2=C(C1C3=CC=C(C=C3)N(C)C)C(=O)CC(C2)(C)C)C,396.5310000000003,4.309800000000004,1.0,5.0
4779718.0,80.4,Active (Strong/Moderate),CCCOC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C4N2N=CC4,422.5100000000001,4.3590000000000035,1.0,7.0
646875.0,100.4,Active (Strong/Moderate),CCCOC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CS2,325.411,3.1157000000000012,1.0,5.0
664494.0,99.1,Active (Strong/Moderate),CCCOC(=O)C1=CC=C(C=C1)OC2=C(NN=C2)C3=C(C=C(C=C3)OC)O,368.3890000000001,4.150000000000004,2.0,6.0
663564.0,100.0,Active (Strong/Moderate),CCCOC(=O)C1=CC=C(C=C1)OC2=C(NN=C2)C3=C(C=C(C=C3)OCC)O,382.41600000000017,4.540100000000004,2.0,6.0
664752.0,97.5,Active (Strong/Moderate),CCCOC(=O)C1=CC=C(C=C1)OC2=C(NN=C2C3=C(C=C(C=C3)O)O)C,368.38900000000007,4.155420000000004,3.0,6.0
664490.0,83.4,Active (Strong/Moderate),CCCOC(=O)C1=CC=C(C=C1)OC2=C(NN=C2C3=C(C=C(C=C3)OC)O)C,382.4160000000001,4.458420000000005,2.0,6.0
