PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,IC50,Std.Err(IC50),nH,%Inhibition at 5 uM,Mean High,STD Deviation High,Mean Low,STD Deviation Low
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,IC50 value determined using sigmoidal dose response equation,Standard Error of IC50 value,Hill coefficient determined using sigmoidal dose response equation,% inhibition of CYP2C9 in primary screening,Mean luminescence signal of negative controls in the corresponding plate,Standard deviation (n=64) of negative controls in the corresponding plate,Mean luminescence signal of positive controls in the corresponding plate,Standard deviation (n=64) of positive controls in the corresponding plate
RESULT_UNIT,,,,,,,,MICROMOLAR,MICROMOLAR,NONE,NONE,CPS,CPS,CPS,CPS
5336,3717948,2566755,CC(=O)N1CCN(CC1)C2=NC3=CC4=C(C=C3N=C2NS(=O)(=O)C5=CC=CC=C5)OCCO4,Inactive,6,,,,,,16.4,79444,5131.6,317.08,281.21
5337,7972696,741325,CC1=NC(=NN1)SCC2=CC(=C(C=C2)OC)Br,Inactive,5,,,,,,14,79444,5131.6,317.08,281.21
5338,7977434,1357397,C1=CC=C(C(=C1)C2=CC=C(O2)/C=C\3/C(=O)N4C5=C(C=C(C=N5)Br)N=C4S3)C(=O)O,Inactive,3,,,,,,9.2,79444,5131.6,317.08,281.21
5339,7977052,5342120,CC1=NN(C(=C1/C=N/O)N2CCCCC2)C3=CC=CC=C3,Inactive,0,,,,,,-0.3,79444,5131.6,317.08,281.21
5340,4243600,3238300,C1CC(C2=CC=CC=C2C1)NS(=O)(=O)C3=CC=C(C=C3)C(=O)O,Inactive,0,,,,,,-2.5,79444,5131.6,317.08,281.21
5341,4240911,3235954,CC(C)C1=CC=C(C=C1)NC(=O)C(C2=CC=CC=C2)N3CCN(CC3)C=O,Inactive,0,,,,,,-9.8,79444,5131.6,317.08,281.21
5342,4249175,707391,C1=COC(=C1)C2=NN=C(O2)C3=CC=C(C=C3)Cl,Inactive,5,,,,,,14,79444,5131.6,317.08,281.21
5343,4243086,606400,CC1=CC(=O)C2=C(N1)C=CC(=C2)Cl,Inactive,0,,,,,,-3.3,79444,5131.6,317.08,281.21
5344,4246897,5292846,CCOC(=O)/C=C\1/C2=CC(=C(C=C2CC(N1)(C)C)OC)O,Inactive,10,,,,,,25.3,79444,5131.6,317.08,281.21
5345,4247934,81146,C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC(=C3)C(=O)O,Inactive,4,,,,,,10.7,79444,5131.6,317.08,281.21
5346,4240520,3235617,CS(=O)CSC1=C(C=C2CCCCC2=N1)C#N,Inactive,2,,,,,,5.1,79444,5131.6,317.08,281.21
5347,4251949,11257,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,,,,,,-5.6,79444,5131.6,317.08,281.21
5348,4249709,3243624,COC1=CC=CC(=C1OC)CC(=O)NCC2COC3=CC=CC=C3O2,Inactive,11,,,,,,27.7,79444,5131.6,317.08,281.21
5349,4251500,3245177,CCCCCC(=O)NC1=CC=CC(=C1)C2=NC3=C(O2)C=CC=N3,Inactive,17,,,,,,44.6,79444,5131.6,317.08,281.21
5350,4249721,3243635,CCC(CC)C(=O)NC1=C2C=NN(C2=NC(=O)N1C3=CC=CC=C3)C4=CC=CC=C4,Inactive,4,,,,,,11.1,79444,5131.6,317.08,281.21
5351,4249667,3243590,CC1=CC(=NC(=C1C#N)SCS(=O)C2=CC=C(C=C2)C(C)(C)C)C,Inactive,0,,,,,,-50.8,79444,5131.6,317.08,281.21
5352,4248461,3242530,CCOC1=CC=CC=C1NC(=O)C2=C(NC(=O)NC2C3=C(C(=CC=C3)OC)OC)C,Inactive,4,,,,,,11.5,79444,5131.6,317.08,281.21
5353,4240561,3235654,CCOC1=CC2=C(C=C(N=C2C=C1)C)C(=O)O,Inactive,0,,,,,,-0.5,79444,5131.6,317.08,281.21
5354,4245292,3239781,CCCCOC1=CC=C(C=C1)S(=O)(=O)NC2=CN=CC=C2,Active,35,,,,,,88.7,79444,5131.6,317.08,281.21
5355,4249103,3243099,COC1=C(C=C(C=C1)CCNC(=O)C2=NOC(=C2)C3=CC=CS3)OC,Inactive,0,,,,,,0.9,79444,5131.6,317.08,281.21
5356,4251617,3245278,C1=COC(=C1)C2=CC(=NO2)C(=O)NC3=C(C=C(C=C3Br)F)F,Inactive,0,,,,,,-97,79444,5131.6,317.08,281.21
5357,4252228,3245806,CC1=CC(=NC(=C1C#N)SCS(=O)CC2=CC=C(C=C2)Cl)C,Active,23,,,,,,58.9,79444,5131.6,317.08,281.21
5358,4248661,70766,C1=CC2=C(C=CN=C2)C(=C1)N,Inactive,3,,,,,,7.6,79444,5131.6,317.08,281.21
5359,4242792,3237602,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(C2)S(=O)(=O)C,Inactive,4,,,,,,10.7,79444,5131.6,317.08,281.21
5360,4249564,3243500,CC1CCN(CC1)C(=O)C2=CC=C(O2)COC3=CC=CC=C3Cl,Inactive,8,,,,,,21.7,79444,5131.6,317.08,281.21
5361,4244763,3239318,CC1=C(C(=O)N(C(=O)C1=NC2=CC=C(C=C2)N(C)C)CCCO)C#N,Inactive,7,,,,,,19.9,79444,5131.6,317.08,281.21
5362,4241982,3236897,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(C2)C(=O)CN3CCN(CC3)C,Inactive,2,,,,,,6.4,79444,5131.6,317.08,281.21
5363,4244884,5400198,CCOC(=O)C1=CC=CC\2=C1C3=CC=CC=C3/C2=N/O,Active,26,,,,,,66.5,79444,5131.6,317.08,281.21
5364,4246674,3240990,CC1CCCN(C1)C(C2=CC=CC=C2)C(=O)NC3=CC4=C(C=C3)OCCO4,Inactive,11,,,,,,28.2,79444,5131.6,317.08,281.21
5365,4240797,1564494,CCCCN(C)CC1=C(NC2=C(C1=O)C=C(C=C2)Cl)C,Inactive,0,,,,,,-10.7,79444,5131.6,317.08,281.21
5366,4246300,3240669,CC(=O)NC1=NC2=C(S1)C=C(C=C2)Br,Inactive,5,,,,,,13.7,79444,5131.6,317.08,281.21
5367,4251901,829823,CC1=CC2=C(C=C1)N=C(O2)C3=CN=CC=C3,Inactive,0,,,,,,-8.2,79444,5131.6,317.08,281.21
5368,4245097,3239606,CCN1CCN(CC1)C2=NC=C(C3=CC=CC=C32)C(=O)NC4=CC=CC=C4C(=O)OC,Active,22,,,,,,55.7,79444,5131.6,317.08,281.21
5369,4240759,3235826,CC(C)OC(=O)C1=CC=CC(=N1)C(=O)NC2=CC=C(C=C2)NC(=O)C,Inactive,7,,,,,,19.8,79444,5131.6,317.08,281.21
5370,4251197,765854,C1=CC=C(C=C1)CCC2=NC3=C(O2)C=CC(=C3)N,Inactive,0,,,,,,2.2,79444,5131.6,317.08,281.21
5371,4243274,3238017,C1=CC(=CC(=C1)Br)OC(=O)C2=CN=CC=C2,Inactive,0,,,,,,-9.7,79444,5131.6,317.08,281.21
5372,4247334,3241555,COC(=O)C1=NC(=CC=C1)C(=O)OC2=CC(=CC=C2)Br,Inactive,7,,,,,,17.7,79444,5131.6,317.08,281.21
5373,4244817,101181,CC(C(=O)O)OC1=CC=C(C=C1)C2=CC=CC=C2,Inactive,0,,,,,,-3.2,79444,5131.6,317.08,281.21
5374,4249477,3243424,C/C(=C/1\C(=O)N=C(S1)N2CCCC2)/C3=CC=C(C=C3)Br,Active,25,,,,,,63,79444,5131.6,317.08,281.21
5375,4243394,3238123,CC1(CC(=CC(=O)C1)NC2=CC=CC=C2O)C,Inactive,0,,,,,,-2.9,79444,5131.6,317.08,281.21
5376,4243920,5771356,COC1=CC=CC=C1C2/C(=C(\C3=CC=CC=C3)/O)/C(=O)C(=O)N2CCO,Inactive,0,,,,,,-5.9,79444,5131.6,317.08,281.21
5377,4248984,3242993,CCC1=CC2=C(C(=C1O)CN3CCOCC3)OC=C(C2=O)C4=CN(N=C4)C5=CC=CC=C5,Active,29,,,,,,73.7,79444,5131.6,317.08,281.21
